model_kind,bit_width,granularity,selected_groups,profile_id,expert_mask,data_label,loss,source_run_id,checkpoint_step,checkpoint_sha256,git_commit,provenance
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__alien-encounters,1;1;0;1;1,a-deadline-or-time-limit,1.723246455192566,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp,all_on,1;1;1;1;1,alien-encounters,1.6118055582046509,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_tensor,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,alien-encounters,1.6119582653045654,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_channel,aux_modules,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.7036240100860596,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,embeddings,all_on,1;1;1;1;1,cultural-traditions,1.7472033500671387,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,leave_out__cultural-traditions,1;1;1;1;0,a-deadline-or-time-limit,1.7238987684249878,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,8,per_channel,attention,all_on,1;1;1;1;1,bygone-eras,1.6712210178375244,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,aux_modules,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.6686538457870483,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,alien-encounters,1.613814115524292,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,,fp32,,leave_out__alien-encounters,1;1;0;1;1,core,1.6483248472213745,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,core,1.6502666473388672,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_tensor,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,4.603458881378174,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,8,per_channel,core_mlp,leave_out__a-deadline-or-time-limit,1;0;1;1;1,alien-encounters,1.6099907159805298,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,aux_modules,all_on,1;1;1;1;1,a-deadline-or-time-limit,1.724552869796753,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
baseline,6,per_channel,core_mlp;attention;embeddings,dense,,a-deadline-or-time-limit,1.721505045890808,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,all_on,1;1;1;1;1,alien-encounters,1.6117552518844604,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,8,per_channel,embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,core,1.647405743598938,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,aux_modules,all_on,1;1;1;1;1,alien-encounters,1.6117342710494995,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
baseline,,fp32,,dense,,bygone-eras,1.6520333290100098,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,,fp32,,leave_out__cultural-traditions,1;1;1;1;0,core,1.6481013298034668,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,8,per_channel,core_mlp,all_on,1;1;1;1;1,a-deadline-or-time-limit,1.7242071628570557,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,a-deadline-or-time-limit,1.8411591053009033,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.7952581644058228,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__bygone-eras,1;1;1;0;1,bygone-eras,1.678541660308838,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_tensor,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.6710187196731567,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__cultural-traditions,1;1;1;1;0,bygone-eras,1.6739157438278198,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.6687631607055664,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.6696099042892456,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__bygone-eras,1;1;1;0;1,a-deadline-or-time-limit,1.8144735097885132,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,aux_modules,all_on,1;1;1;1;1,alien-encounters,1.612355351448059,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__bygone-eras,1;1;1;0;1,cultural-traditions,1.706027626991272,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp,all_on,1;1;1;1;1,core,1.676627516746521,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
filtered,8,per_channel,core_mlp;attention;embeddings,dense,,alien-encounters,1.6075111627578735,20260719070035561998,16219,501b12683bf307e67e956efd87c905cc3c49b339dca76a49e4dc598a005e0c44,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_channel,embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.70468270778656,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,leave_out__alien-encounters,1;1;0;1;1,a-deadline-or-time-limit,1.722935438156128,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,4,per_channel,attention,all_on,1;1;1;1;1,a-deadline-or-time-limit,1.735756516456604,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,aux_modules,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.6687074899673462,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,attention,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.6686861515045166,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,bygone-eras,4.544320106506348,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_channel,aux_modules,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.6686738729476929,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp,all_on,1;1;1;1;1,alien-encounters,1.6368629932403564,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,core,1.6475203037261963,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
filtered,8,per_channel,core_mlp;attention;embeddings,dense,,cultural-traditions,1.6924437284469604,20260719070035561998,16219,501b12683bf307e67e956efd87c905cc3c49b339dca76a49e4dc598a005e0c44,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,alien-encounters,1.6516711711883545,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__bygone-eras,1;1;1;0;1,bygone-eras,1.7665081024169922,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,leave_out__alien-encounters,1;1;0;1;1,alien-encounters,1.7021881341934204,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,8,per_channel,aux_modules,all_on,1;1;1;1;1,cultural-traditions,1.7047984600067139,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__alien-encounters,1;1;0;1;1,core,1.7380496263504028,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_tensor,core_mlp;aux_modules;attention;embeddings,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.7056012153625488,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,leave_out__bygone-eras,1;1;1;0;1,cultural-traditions,1.7088673114776611,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
baseline,4,per_channel,core_mlp;attention;embeddings,dense,,bygone-eras,1.740208625793457,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,leave_out__bygone-eras,1;1;1;0;1,cultural-traditions,1.7059069871902466,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,6,per_channel,embeddings,all_on,1;1;1;1;1,alien-encounters,1.612959384918213,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,leave_out__bygone-eras,1;1;1;0;1,alien-encounters,1.6103278398513794,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,6,per_channel,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,a-deadline-or-time-limit,1.727091670036316,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,attention,all_on,1;1;1;1;1,cultural-traditions,1.7165236473083496,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,attention,leave_out__a-deadline-or-time-limit,1;0;1;1;1,core,1.6478967666625977,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,leave_out__cultural-traditions,1;1;1;1;0,cultural-traditions,1.7242282629013062,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,8,per_channel,core_mlp,all_on,1;1;1;1;1,core,1.650726079940796,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,all_on,1;1;1;1;1,a-deadline-or-time-limit,1.7240792512893677,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
gram,6,per_channel,embeddings,all_on,1;1;1;1;1,core,1.6518349647521973,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_channel,embeddings,all_on,1;1;1;1;1,bygone-eras,1.6721969842910767,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,aux_modules,all_on,1;1;1;1;1,a-deadline-or-time-limit,1.7240773439407349,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
baseline,6,per_channel,core_mlp;attention;embeddings,dense,,cultural-traditions,1.6913560628890991,20260719012010132266,16571,7a64a49450867b7ce6d8497452ac2de908fe1521c3f2d55c9b13b1707182c037,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,,fp32,,leave_out__a-deadline-or-time-limit,1;0;1;1;1,bygone-eras,1.6686519384384155,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
filtered,8,per_channel,core_mlp;attention;embeddings,dense,,core,1.6326662302017212,20260719070035561998,16219,501b12683bf307e67e956efd87c905cc3c49b339dca76a49e4dc598a005e0c44,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,,fp32,,leave_out__a-deadline-or-time-limit,1;0;1;1;1,core,1.647334337234497,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,phase2_reuse
filtered,,fp32,,dense,,alien-encounters,1.607262372970581,20260719070035561998,16219,501b12683bf307e67e956efd87c905cc3c49b339dca76a49e4dc598a005e0c44,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,phase2_reuse
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,alien-encounters,1.7018555402755737,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,8,per_channel,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,alien-encounters,1.611889123916626,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,4,per_channel,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,cultural-traditions,1.7962641716003418,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
gram,6,per_tensor,core_mlp;aux_modules;attention;embeddings,all_on,1;1;1;1;1,cultural-traditions,1.7442706823349,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,1d8a749f8cb5ca7367d3197e0d1bc276d7a0a817,evaluated
gram,6,per_channel,attention,leave_out__a-deadline-or-time-limit,1;0;1;1;1,cultural-traditions,1.7041163444519043,20260718174851965051,16048,a83eeac3ae77c09a166e363c7b475dd1ef4a1765662acc5440260313f637429d,255d4808fcb2adbcab5c035082fac266e8ee2729,evaluated
